1788016868.732020904	1a:12:c8:d0:94:05	01:00:5e:00:00:fb	83	325
1788016868.732312956	da:59:f4:ae:de:3b	33:33:00:00:00:fb	155	326
1788016868.732888272	da:59:f4:ae:de:3b	01:00:5e:00:00:fb	135	327
1788016868.734046397	c0:74:ad:dc:1e:94	ff:ff:ff:ff:ff:ff	564	328
1788016868.734315776	ec:74:d7:26:89:08	ff:ff:ff:ff:ff:ff	564	329
1788016868.734479009	f4:d1:08:d0:10:5b	ff:ff:ff:ff:ff:ff	60	330
1788016868.734637693	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	331
1788016868.735019991	f8:3d:c6:9d:92:4a	ff:ff:ff:ff:ff:ff	60	332
1788016868.735020322	f8:3d:c6:9d:92:4a	ff:ff:ff:ff:ff:ff	60	333
1788016868.735927783	52:41:e7:a7:82:11	01:00:5e:00:00:fb	480	334
1788016868.736717026	52:41:e7:a7:82:11	33:33:00:00:00:fb	500	335
1788016868.736728757	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	336
1788016868.736998497	24:b2:b9:19:1c:fb	ff:ff:ff:ff:ff:ff	60	337
1788016868.835373681	c0:09:25:80:64:64	ff:ff:ff:ff:ff:ff	60	338
1788016868.835362150	12:f4:68:a8:8d:2d	ff:ff:ff:ff:ff:ff	60	339
1788016868.835497260	56:af:0f:c2:fc:b1	33:33:00:00:00:16	90	340
1788016868.836401506	f8:3d:c6:d0:66:d0	ff:ff:ff:ff:ff:ff	110	341
1788016868.836415241	a2:ab:e9:cd:24:3f	ff:ff:ff:ff:ff:ff	332	342
1788016868.837372645	ec:74:d7:26:69:94	ff:ff:ff:ff:ff:ff	564	343
1788016868.937577449	a2:ab:e9:cd:24:3f	ff:ff:ff:ff:ff:ff	342	344
1788016868.937581657	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	345
1788016868.937581777	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	346
1788016868.937675901	76:69:57:e9:00:d4	ff:ff:ff:ff:ff:ff	60	347
1788016868.938016342	76:69:57:e9:00:d4	33:33:00:00:00:16	150	348
1788016868.938326327	76:69:57:e9:00:d4	ff:ff:ff:ff:ff:ff	60	349
1788016868.938337848	7e:ef:c4:7d:5b:c9	33:33:00:00:00:02	70	350
1788016869.042011383	f8:3d:c6:d0:66:d0	ff:ff:ff:ff:ff:ff	110	351
1788016869.042006674	ec:74:d7:26:8b:60	ff:ff:ff:ff:ff:ff	564	352
1788016869.042011563	a2:ab:e9:cd:24:3f	ff:ff:ff:ff:ff:ff	60	353
1788016869.042011734	f8:3d:c6:d0:66:d0	ff:ff:ff:ff:ff:ff	110	354
1788016869.042227563	f8:3d:c6:d0:66:d0	ff:ff:ff:ff:ff:ff	60	355
1788016869.043252232	b2:79:97:9b:49:90	01:00:5e:7f:ff:fa	199	356
1788016869.043263813	ec:74:d7:26:88:18	ff:ff:ff:ff:ff:ff	564	357
1788016869.043543943	ca:a2:5c:18:e1:ac	33:33:00:00:00:fb	139	358
1788016869.043999036	ca:a2:5c:18:e1:ac	01:00:5e:00:00:fb	119	359
1788016869.141711943	24:b2:b9:19:1c:fb	ff:ff:ff:ff:ff:ff	60	360
1788016869.141847243	56:af:0f:c2:fc:b1	33:33:00:00:00:16	90	361
1788016869.142099080	60:ff:9e:1f:06:6e	ff:ff:ff:ff:ff:ff	60	362
1788016869.245399771	00:01:21:48:26:89	ff:ff:ff:ff:ff:ff	60	363
1788016869.245388380	c0:74:ad:dc:1f:a4	ff:ff:ff:ff:ff:ff	564	364
1788016869.246648064	ec:74:d7:26:6a:ec	ff:ff:ff:ff:ff:ff	564	365
1788016869.247426186	ec:74:d7:26:6a:ec	ff:ff:ff:ff:ff:ff	564	366
1788016869.248652919	ec:74:d7:26:6a:ec	ff:ff:ff:ff:ff:ff	564	367
1788016869.346873647	8e:3a:25:5d:7c:9d	01:00:5e:00:00:fb	103	368
1788016869.346888004	8e:3a:25:5d:7c:9d	33:33:00:00:00:fb	123	369
1788016869.347895460	ec:74:d7:26:7f:34	ff:ff:ff:ff:ff:ff	564	370
1788016869.348439428	ec:74:d7:26:7f:34	ff:ff:ff:ff:ff:ff	564	371
1788016869.349281338	c0:74:ad:dc:2d:dc	ff:ff:ff:ff:ff:ff	564	372
1788016869.350442530	ec:74:d7:26:67:a4	ff:ff:ff:ff:ff:ff	564	373
1788016869.350722679	12:f4:68:a8:8d:2d	ff:ff:ff:ff:ff:ff	342	374
1788016869.350734240	00:01:21:48:26:89	ff:ff:ff:ff:ff:ff	60	375
1788016869.450508076	be:b3:51:01:2d:df	01:00:5e:00:00:fb	107	376
1788016869.450503418	c0:74:ad:dc:1e:c4	ff:ff:ff:ff:ff:ff	564	377
1788016869.450767066	ec:74:d7:26:7e:d0	ff:ff:ff:ff:ff:ff	564	378
1788016869.450915441	be:b3:51:01:2d:df	33:33:00:00:00:fb	127	379
1788016869.451545699	26:21:e7:02:03:c0	01:00:5e:00:00:fb	151	380
1788016869.451546100	26:21:e7:02:03:c0	33:33:00:00:00:fb	171	381
1788016869.451809187	00:01:21:48:26:89	ff:ff:ff:ff:ff:ff	60	382
1788016869.551350763	5a:34:92:f7:d6:63	01:00:5e:00:00:fb	119	383
1788016869.551472629	5a:34:92:f7:d6:63	33:33:00:00:00:fb	139	384
1788016869.551650859	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	385
1788016869.551810164	ee:0a:b7:b0:63:f2	01:00:5e:00:00:fb	103	386
1788016869.552178507	ee:0a:b7:b0:63:f2	33:33:00:00:00:fb	123	387
1788016869.553109071	ec:74:d7:26:69:c4	ff:ff:ff:ff:ff:ff	564	388
1788016869.553975236	c0:74:ad:dc:23:fc	ff:ff:ff:ff:ff:ff	564	389
1788016869.554736256	ec:74:d7:26:86:64	ff:ff:ff:ff:ff:ff	564	390
1788016869.554899438	fa:1c:79:a0:42:bd	33:33:00:00:00:16	90	391
1788016869.654152399	fa:1c:79:a0:42:bd	01:00:5e:00:00:fb	79	392
1788016869.654156807	fa:1c:79:a0:42:bd	33:33:00:00:00:fb	99	393
1788016869.654156978	f8:3d:c6:d0:66:d0	ff:ff:ff:ff:ff:ff	110	394
1788016869.654383117	f8:3d:c6:d0:66:d0	ff:ff:ff:ff:ff:ff	110	395
1788016869.654427308	f8:3d:c6:d0:66:d0	ff:ff:ff:ff:ff:ff	110	396
1788016869.655578822	c0:74:ad:dc:22:98	ff:ff:ff:ff:ff:ff	564	397
1788016869.655579143	52:58:33:54:ef:01	ff:ff:ff:ff:ff:ff	60	398
1788016869.655838874	6e:13:64:25:af:dc	33:33:00:00:00:fb	139	399
1788016869.655899546	76:c2:0f:a9:b3:f6	33:33:00:00:00:02	70	400
1788016869.656412367	6e:13:64:25:af:dc	01:00:5e:00:00:fb	119	401
1788016869.656424028	2a:b5:c4:f2:4c:86	01:00:5e:00:00:fb	103	402
1788016869.756879557	c0:74:ad:dc:1e:94	ff:ff:ff:ff:ff:ff	564	403
1788016869.757790165	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	404
1788016869.757785666	c0:74:ad:dc:1e:94	ff:ff:ff:ff:ff:ff	564	405
1788016869.757908484	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	406
1788016869.758067769	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	407
1788016869.759364041	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	408
1788016869.759359282	c0:74:ad:dc:1f:44	ff:ff:ff:ff:ff:ff	564	409
1788016869.759363921	3c:64:cf:3b:f6:5b	ff:ff:ff:ff:ff:ff	60	410
1788016869.759446814	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	411
1788016869.759612371	f4:d1:08:d0:10:5b	ff:ff:ff:ff:ff:ff	60	412
1788016869.759855892	12:f4:68:a8:8d:2d	33:33:00:00:00:16	90	413
1788016869.760039573	12:f4:68:a8:8d:2d	33:33:00:00:00:16	90	414
1788016869.760247708	12:f4:68:a8:8d:2d	33:33:00:00:00:02	70	415
1788016869.760948627	a2:d8:19:46:ee:7d	01:00:5e:00:00:fb	290	416
1788016869.860001367	f8:3d:c6:d0:66:d0	01:00:5e:7f:ff:fa	179	417
1788016869.859996678	ec:74:d7:26:67:b0	ff:ff:ff:ff:ff:ff	564	418
1788016869.860342599	12:f4:68:a8:8d:2d	33:33:00:00:00:16	90	419
1788016869.861600380	76:69:57:e9:00:d4	33:33:00:00:00:16	150	420
1788016869.861591844	ec:74:d7:26:69:94	ff:ff:ff:ff:ff:ff	564	421
1788016869.961224468	28:c5:d2:2c:5e:e8	ff:ff:ff:ff:ff:ff	60	422
1788016869.961365940	60:ff:9e:50:6e:88	01:00:5e:4d:4d:4d	155	423
1788016869.961880674	b2:79:97:9b:49:90	01:00:5e:7f:ff:fa	199	424
1788016870.067881716	be:b3:51:01:2d:df	01:00:5e:00:00:fb	480	425
1788016870.068150424	be:b3:51:01:2d:df	33:33:00:00:00:fb	500	426
1788016870.167197543	c0:74:ad:dc:20:14	ff:ff:ff:ff:ff:ff	564	427
1788016870.268763961	00:01:21:48:26:89	ff:ff:ff:ff:ff:ff	60	428
1788016870.268768600	00:01:21:48:26:89	ff:ff:ff:ff:ff:ff	60	429
1788016870.268768780	a4:55:90:56:c6:7e	ff:ff:ff:ff:ff:ff	60	430
1788016870.373801220	00:01:21:48:26:89	ff:ff:ff:ff:ff:ff	60	431
1788016870.373815717	42:5c:d0:93:46:e8	01:00:5e:00:00:fb	480	432
1788016870.375521558	42:5c:d0:93:46:e8	33:33:00:00:00:fb	500	433
1788016870.410509753	20:58:43:71:e2:64	00:01:21:48:26:89	133	434
1788016870.471487719	00:01:21:48:26:89	20:58:43:71:e2:64	60	435
1788016870.473328630	f8:3d:c6:d0:66:d0	ff:ff:ff:ff:ff:ff	110	436
1788016870.473482946	f8:3d:c6:d0:66:d0	ff:ff:ff:ff:ff:ff	110	437
1788016870.473753047	f8:3d:c6:d0:66:d0	ff:ff:ff:ff:ff:ff	110	438
1788016870.474323273	12:f4:68:a8:8d:2d	ff:ff:ff:ff:ff:ff	352	439
1788016870.474631945	de:1d:d0:ff:71:22	01:00:5e:00:00:fb	151	440
1788016870.474948762	de:1d:d0:ff:71:22	33:33:00:00:00:fb	171	441
1788016870.475739217	ec:74:d7:26:6a:94	ff:ff:ff:ff:ff:ff	564	442
1788016870.475900225	76:69:57:e9:00:d4	ff:ff:ff:ff:ff:ff	60	443
1788016870.476153545	00:01:21:48:26:89	ff:ff:ff:ff:ff:ff	60	444
1788016870.576426987	ec:74:d7:26:69:c4	ff:ff:ff:ff:ff:ff	564	445
1788016870.577556280	12:f4:68:a8:8d:2d	33:33:00:00:00:16	90	446
1788016870.577551581	c0:74:ad:dc:24:5c	ff:ff:ff:ff:ff:ff	564	447
1788016870.577556460	02:9c:26:a3:84:f5	ff:ff:ff:ff:ff:ff	210	448
1788016870.678893072	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	449
1788016870.678893764	a2:d8:19:46:ee:7d	01:00:5e:00:00:fb	119	450
1788016870.679117679	a2:d8:19:46:ee:7d	33:33:00:00:00:fb	139	451
1788016870.679122507	12:f4:68:a8:8d:2d	ff:ff:ff:ff:ff:ff	60	452
1788016870.679389132	12:f4:68:a8:8d:2d	ff:ff:ff:ff:ff:ff	60	453
1788016870.680306261	ec:74:d7:26:6a:a4	ff:ff:ff:ff:ff:ff	564	454
1788016870.680462992	7e:05:14:52:81:7d	01:00:5e:7f:ff:fa	167	455
1788016870.680805827	00:01:21:48:26:89	ff:ff:ff:ff:ff:ff	60	456
1788016870.680806097	00:01:21:48:26:89	ff:ff:ff:ff:ff:ff	60	457
1788016870.681856203	00:01:21:48:26:89	ff:ff:ff:ff:ff:ff	60	458
1788016870.681846676	c0:74:ad:dc:1e:94	ff:ff:ff:ff:ff:ff	564	459
1788016870.782937543	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	460
1788016870.782949184	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	461
1788016870.783306977	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	462
1788016870.783307438	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	463
1788016870.783467304	fa:1c:79:a0:42:bd	01:00:5e:00:00:fb	79	464
1788016870.783626720	fa:1c:79:a0:42:bd	33:33:00:00:00:fb	99	465
1788016870.785501033	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	466
1788016870.785486636	c0:74:ad:dc:1e:b4	ff:ff:ff:ff:ff:ff	564	467
1788016870.785501153	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	468
1788016870.785501273	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	469
1788016870.785501394	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	470
1788016870.789615597	00:01:21:48:26:89	20:58:43:71:e2:64	135	471
1788016870.789692149	20:58:43:71:e2:64	00:01:21:48:26:89	54	472
1788016870.883276526	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	473
1788016870.883283348	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	474
1788016870.883283519	28:c5:d2:2c:5e:e8	ff:ff:ff:ff:ff:ff	60	475
1788016870.883283699	28:c5:d2:2c:5e:e8	01:00:5e:7f:ff:fa	212	476
1788016870.884300042	90:10:57:c5:0f:bc	ff:ff:ff:ff:ff:ff	60	477
1788016870.884288581	c0:74:ad:dc:21:48	ff:ff:ff:ff:ff:ff	564	478
1788016870.985392622	e6:97:a1:df:f5:a5	01:00:5e:00:00:fb	119	479
1788016870.985658384	e6:97:a1:df:f5:a5	33:33:00:00:00:fb	139	480
1788016870.985658775	28:c5:d2:27:ce:c8	ff:ff:ff:ff:ff:ff	60	481
1788016870.986217290	b2:79:97:9b:49:90	01:00:5e:7f:ff:fa	199	482
1788016871.088476321	24:b2:b9:19:1c:fb	ff:ff:ff:ff:ff:ff	60	483
1788016871.088487892	a4:55:90:56:c6:7e	ff:ff:ff:ff:ff:ff	60	484
1788016871.088747534	f8:6d:cc:9f:cc:ce	33:33:00:00:00:0c	157	485
1788016871.089033604	f8:6d:cc:9f:cc:ce	01:00:5e:7f:ff:fa	143	486
1788016871.089409520	f8:3d:c6:d0:66:d0	ff:ff:ff:ff:ff:ff	60	487
1788016871.089409941	f8:3d:c6:d0:66:d0	ff:ff:ff:ff:ff:ff	60	488
1788016871.090880987	f8:6d:cc:9f:cc:ce	01:00:5e:7f:ff:fa	666	489
1788016871.091501257	f8:6d:cc:9f:cc:ce	33:33:00:00:00:0c	686	490
1788016871.091513109	f8:6d:cc:9f:cc:ce	33:33:00:00:00:fb	95	491
1788016871.091774313	f8:6d:cc:9f:cc:ce	01:00:5e:00:00:fb	75	492
1788016871.092407015	a2:d8:19:46:ee:7d	01:00:5e:00:00:fb	290	493
1788016871.092415992	f8:6d:cc:9f:cc:ce	01:00:5e:00:00:fb	77	494
1788016871.092673028	f8:6d:cc:9f:cc:ce	33:33:00:00:00:fb	97	495
1788016871.093035510	f8:6d:cc:9f:cc:ce	01:00:5e:00:00:fb	78	496
1788016871.093035931	f8:6d:cc:9f:cc:ce	33:33:00:00:00:fb	98	497
1788016871.093464224	f8:6d:cc:9f:cc:ce	01:00:5e:00:00:fb	75	498
1788016871.093473892	f8:6d:cc:9f:cc:ce	33:33:00:00:00:fb	95	499
1788016871.093822568	f8:6d:cc:9f:cc:ce	01:00:5e:00:00:fb	76	500
1788016871.093879103	f8:6d:cc:9f:cc:ce	33:33:00:00:00:fb	96	501
1788016871.094377447	f8:6d:cc:9f:cc:ce	ff:ff:ff:ff:ff:ff	125	502
1788016871.094377767	f8:6d:cc:9f:cc:ce	ff:ff:ff:ff:ff:ff	70	503
1788016871.094829224	f8:6d:cc:9f:cc:ce	ff:ff:ff:ff:ff:ff	125	504
1788016871.094866243	f8:6d:cc:9f:cc:ce	ff:ff:ff:ff:ff:ff	125	505
1788016871.095256957	f8:6d:cc:9f:cc:ce	ff:ff:ff:ff:ff:ff	70	506
1788016871.095341623	f8:6d:cc:9f:cc:ce	ff:ff:ff:ff:ff:ff	125	507
1788016871.095717931	f8:6d:cc:9f:cc:ce	ff:ff:ff:ff:ff:ff	70	508
1788016871.095718322	f8:6d:cc:9f:cc:ce	ff:ff:ff:ff:ff:ff	70	509
1788016871.096102764	f8:6d:cc:9f:cc:ce	ff:ff:ff:ff:ff:ff	70	510
1788016871.096103115	f8:6d:cc:9f:cc:ce	ff:ff:ff:ff:ff:ff	70	511
1788016871.096489451	f8:6d:cc:9f:cc:ce	ff:ff:ff:ff:ff:ff	70	512
1788016871.096489801	f8:6d:cc:9f:cc:ce	ff:ff:ff:ff:ff:ff	70	513
1788016871.096859426	f8:6d:cc:9f:cc:ce	ff:ff:ff:ff:ff:ff	60	514
1788016871.096859787	f8:6d:cc:9f:cc:ce	ff:ff:ff:ff:ff:ff	60	515
1788016871.097215927	f8:6d:cc:9f:cc:ce	ff:ff:ff:ff:ff:ff	60	516
1788016871.097216278	f8:6d:cc:9f:cc:ce	ff:ff:ff:ff:ff:ff	60	517
1788016871.190537657	ec:74:d7:26:6b:dc	ff:ff:ff:ff:ff:ff	564	518
1788016871.190588050	02:3d:e2:ca:42:77	33:33:00:00:00:fb	139	519
1788016871.191035960	02:3d:e2:ca:42:77	01:00:5e:00:00:fb	119	520
1788016871.293237987	00:01:21:48:26:89	ff:ff:ff:ff:ff:ff	60	521
1788016871.293223720	c0:74:ad:dc:1f:a4	ff:ff:ff:ff:ff:ff	564	522
1788016871.294621561	f8:6d:cc:9f:cc:ce	01:00:5e:7f:ff:fa	666	523
1788016871.294635917	00:01:21:48:26:89	ff:ff:ff:ff:ff:ff	60	524
1788016871.294636097	24:b2:b9:19:1c:fb	ff:ff:ff:ff:ff:ff	60	525
1788016871.294897372	c0:74:ad:dc:20:c4	ff:ff:ff:ff:ff:ff	564	526
1788016871.295060434	24:b2:b9:19:1c:fb	ff:ff:ff:ff:ff:ff	60	527
1788016871.295593041	fa:31:28:36:1a:64	01:00:5e:7f:ff:fa	167	528
1788016871.295604262	f8:3d:c6:d0:66:d0	33:33:00:01:00:02	122	529
1788016871.395085276	f6:1e:06:16:3b:6d	01:00:5e:7f:ff:fa	167	530
1788016871.396577742	f8:6d:cc:9f:cc:ce	33:33:00:00:00:0c	686	531
1788016871.396578453	04:68:74:76:1c:87	33:33:ff:d9:f2:a0	86	532
1788016871.396578643	24:b2:b9:19:1c:fb	ff:ff:ff:ff:ff:ff	60	533
1788016871.397420243	24:b2:b9:19:1c:fb	ff:ff:ff:ff:ff:ff	60	534
1788016871.397408702	ec:74:d7:26:7e:2c	ff:ff:ff:ff:ff:ff	564	535
1788016871.397880506	1e:36:8e:b4:1c:5d	33:33:00:00:00:fb	171	536
1788016871.398134898	1e:36:8e:b4:1c:5d	01:00:5e:00:00:fb	151	537
1788016871.497559337	9e:26:5a:06:8f:06	33:33:00:00:00:02	70	538
1788016871.497864622	ec:74:d7:26:7e:d0	ff:ff:ff:ff:ff:ff	564	539
1788016871.498179877	de:81:f5:b6:7e:78	01:00:5e:7f:ff:fa	167	540
1788016871.498472579	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	541
1788016871.498472258	a0:85:27:fb:cf:b1	ff:ff:ff:ff:ff:ff	60	542
1788016871.498866028	00:01:21:48:26:89	ff:ff:ff:ff:ff:ff	60	543
1788016871.500629366	f8:6d:cc:9f:cc:ce	01:00:5e:7f:ff:fa	666	544
1788016871.600616839	de:81:f5:b6:7e:78	01:00:5e:7f:ff:fa	167	545
1788016871.600602432	ec:74:d7:26:69:c4	ff:ff:ff:ff:ff:ff	564	546
1788016871.600617019	ea:77:1c:f0:c7:59	ff:ff:ff:ff:ff:ff	42	547
1788016871.601935583	90:10:57:c5:0f:bc	ff:ff:ff:ff:ff:ff	60	548
1788016871.601949829	24:b2:b9:19:1c:fb	ff:ff:ff:ff:ff:ff	60	549
1788016871.702662405	fa:1c:79:a0:42:bd	33:33:00:00:00:16	90	550
1788016871.703528420	fa:1c:79:a0:42:bd	33:33:00:00:00:16	90	551
1788016871.703516819	c0:74:ad:dc:22:98	ff:ff:ff:ff:ff:ff	564	552
1788016871.703947727	de:81:f5:b6:7e:78	01:00:5e:7f:ff:fa	167	553
1788016871.704168236	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	554
1788016871.704179898	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	555
1788016871.704436563	28:c5:d2:27:ce:c8	ff:ff:ff:ff:ff:ff	60	556
1788016871.803765486	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	557
1788016871.803903592	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	558
1788016871.805430832	c0:35:32:3a:07:5f	ff:ff:ff:ff:ff:ff	60	559
1788016871.805416485	ec:74:d7:26:7f:5c	ff:ff:ff:ff:ff:ff	564	560
1788016871.805431192	c0:35:32:3a:07:5f	ff:ff:ff:ff:ff:ff	60	561
1788016871.805431012	3c:64:cf:3b:f6:5b	ff:ff:ff:ff:ff:ff	60	562
1788016871.805552387	a4:55:90:56:c6:7e	ff:ff:ff:ff:ff:ff	60	563
1788016871.907634411	f8:6d:cc:9f:cc:ce	33:33:00:00:00:0c	686	564
1788016871.907640502	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	565
1788016871.907640622	28:c5:d2:27:ce:c8	ff:ff:ff:ff:ff:ff	60	566
1788016871.907640743	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	567
1788016871.907886227	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	568
1788016871.907947912	12:f4:68:a8:8d:2d	ff:ff:ff:ff:ff:ff	60	569
1788016871.908420928	60:ff:9e:1f:06:6e	ff:ff:ff:ff:ff:ff	60	570
1788016871.909201836	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	571
1788016871.909190404	c0:74:ad:dc:1f:d0	ff:ff:ff:ff:ff:ff	564	572
1788016871.909507522	ba:2c:1a:e5:48:eb	ff:ff:ff:ff:ff:ff	92	573
1788016871.909507853	24:b2:b9:19:1c:fb	ff:ff:ff:ff:ff:ff	60	574
1788016872.009747654	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	575
1788016872.009752473	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	576
1788016872.009871674	8a:03:3d:66:f7:cd	ff:ff:ff:ff:ff:ff	60	577
1788016872.010815623	ec:74:d7:26:86:78	ff:ff:ff:ff:ff:ff	564	578
1788016872.010971061	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	579
1788016872.011352047	b2:79:97:9b:49:90	01:00:5e:7f:ff:fa	199	580
1788016872.111868009	28:c5:d2:2c:5e:e8	01:00:5e:7f:ff:fa	212	581
1788016872.112034227	f8:6d:cc:9f:cc:ce	33:33:00:00:00:fb	102	582
1788016872.112319346	f8:6d:cc:9f:cc:ce	01:00:5e:00:00:fb	82	583
1788016872.113228871	f8:6d:cc:9f:cc:ce	01:00:5e:7f:ff:fa	666	584
1788016872.113385952	f4:d1:08:d0:10:5b	ff:ff:ff:ff:ff:ff	60	585
1788016872.113625096	f8:6d:cc:9f:cc:ce	33:33:00:00:00:fb	95	586
1788016872.113823874	f8:6d:cc:9f:cc:ce	01:00:5e:00:00:fb	75	587
1788016872.114023825	f8:6d:cc:9f:cc:ce	01:00:5e:00:00:fb	77	588
1788016872.114254192	f8:6d:cc:9f:cc:ce	33:33:00:00:00:fb	97	589
1788016872.114449423	f8:6d:cc:9f:cc:ce	01:00:5e:00:00:fb	75	590
1788016872.114652910	f8:6d:cc:9f:cc:ce	01:00:5e:00:00:fb	76	591
1788016872.114852300	f8:6d:cc:9f:cc:ce	01:00:5e:00:00:fb	78	592
1788016872.115076636	f8:6d:cc:9f:cc:ce	33:33:00:00:00:fb	96	593
1788016872.115300801	f8:6d:cc:9f:cc:ce	33:33:00:00:00:fb	95	594
1788016872.115531268	f8:6d:cc:9f:cc:ce	33:33:00:00:00:fb	98	595
1788016872.214646615	20:23:51:c3:7b:98	ff:ff:ff:ff:ff:ff	546	596
1788016872.215486872	c0:74:ad:dc:20:14	ff:ff:ff:ff:ff:ff	564	597
1788016872.215767763	76:77:cd:6c:85:28	33:33:00:00:00:fb	180	598
1788016872.215945081	76:77:cd:6c:85:28	01:00:5e:00:00:fb	160	599
1788016872.316838202	ec:74:d7:26:84:28	ff:ff:ff:ff:ff:ff	564	600
1788016872.316968484	ea:0c:56:ea:0e:d0	ff:ff:ff:ff:ff:ff	60	601
1788016872.317846621	ec:74:d7:26:6a:ec	ff:ff:ff:ff:ff:ff	564	602
1788016872.318017558	00:01:21:48:26:89	ff:ff:ff:ff:ff:ff	60	603
1788016872.318772648	7e:b4:44:82:1b:ad	01:00:5e:00:00:fb	482	604
1788016872.319546121	7e:b4:44:82:1b:ad	33:33:00:00:00:fb	502	605
1788016872.319790734	e0:8f:4c:36:b5:37	33:33:00:01:00:02	122	606
1788016872.320671326	ec:74:d7:26:67:a4	ff:ff:ff:ff:ff:ff	564	607
1788016872.320913455	28:c5:d2:27:ce:c8	ff:ff:ff:ff:ff:ff	60	608
1788016872.418752236	24:b2:b9:19:1c:fb	ff:ff:ff:ff:ff:ff	60	609
1788016872.420625247	c0:74:ad:dc:1e:64	ff:ff:ff:ff:ff:ff	564	610
1788016872.420629895	c0:74:ad:dc:1e:64	ff:ff:ff:ff:ff:ff	564	611
1788016872.420977159	ea:0c:56:ea:0e:d0	33:33:ff:ea:0e:d0	86	612
1788016872.420977479	ea:0c:56:ea:0e:d0	33:33:00:00:00:16	90	613
1788016872.499324127	20:58:43:71:e2:64	00:01:21:48:26:89	54	614
1788016872.505105862	00:01:21:48:26:89	20:58:43:71:e2:64	60	615
1788016872.521307768	ea:0c:56:ea:0e:d0	ff:ff:ff:ff:ff:ff	346	616
1788016872.521509702	ea:7f:8e:21:2f:a6	33:33:00:00:00:fb	139	617
1788016872.521841086	ea:7f:8e:21:2f:a6	01:00:5e:00:00:fb	119	618
1788016872.625522355	c0:74:ad:dc:23:fc	ff:ff:ff:ff:ff:ff	564	619
1788016872.626268978	04:68:74:76:1c:87	ff:ff:ff:ff:ff:ff	60	620
1788016872.626257196	c0:74:ad:dc:23:fc	ff:ff:ff:ff:ff:ff	564	621
1788016872.626529812	24:b2:b9:19:1c:fb	ff:ff:ff:ff:ff:ff	60	622
1788016872.627781602	90:10:57:c5:0f:bc	ff:ff:ff:ff:ff:ff	60	623
1788016872.627767335	ec:74:d7:26:86:64	ff:ff:ff:ff:ff:ff	564	624
1788016872.726313757	60:ff:9e:1f:06:6e	ff:ff:ff:ff:ff:ff	60	625
1788016872.726320550	72:1d:96:b5:a8:96	33:33:00:00:00:02	70	626
1788016872.726589338	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	627
1788016872.726589759	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	628
1788016872.726994769	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	629
1788016872.726995050	0e:ef:15:03:c7:1a	ff:ff:ff:ff:ff:ff	60	630
1788016872.727132625	f4:d1:08:d0:10:5b	ff:ff:ff:ff:ff:ff	60	631
1788016872.727513881	00:01:21:48:26:89	ff:ff:ff:ff:ff:ff	60	632
1788016872.727514282	00:01:21:48:26:89	ff:ff:ff:ff:ff:ff	60	633
1788016872.727652228	00:01:21:48:26:89	ff:ff:ff:ff:ff:ff	60	634
